heavy_atom_idx,num_H,heavy_atomic_num,heavy_degree,heavy_hybridization,heavy_in_ring,heavy_is_aromatic,heavy_formal_charge,heavy_partial_charge,num_heavy_neighbors,neighbor_atomic_nums,num_H_neighbors,neighbor_H_counts_per_atom,num_couplable_H_neighbors,distance_to_nearest_non_equivalent_H,in_symmetric_env,H_coupling_type,is_in_CH3,is_in_CH2,is_terminal_CH,ppm,nb_atoms,multiplicity,couplings
9,1,8,2,SP3,0,0,0,-0.38754069441059225,1,6,1,1,6,1,16,none,0,0,0,,,,[]
10,1,6,4,SP3,1,0,0,0.10251578336898234,3,"6,8,6",1,"1,1,1",8,1,23,none,0,0,0,3.22,1.0,t,[3.48]
11,1,8,2,SP3,0,0,0,-0.3884872506109508,1,6,1,1,7,1,17,none,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.0306509030517752,1,6,3,2,0,1,40,none,0,0,0,1.247,3.0,t,[7.0]
1,2,6,4,SP3,0,0,0,0.08537360960530303,2,"6,8",2,"3,0",2,1,41,none,0,0,0,4.036,2.0,q,[7.0]
4,1,6,3,SP2,1,0,0,-0.00042817630137416987,2,"6,6",1,"0,0",4,2,31,geminal,0,0,0,7.021,1.0,dd,"[2.793, 0.523]"
7,1,6,3,SP2,1,0,0,-0.03319459723937849,2,"6,6",1,"0,1",3,1,30,none,0,0,0,7.243,1.0,dd,"[8.878, 0.523]"
8,1,6,3,SP2,1,0,0,-0.017790250412070035,2,"6,6",1,"1,0",3,1,29,none,0,0,0,6.783,1.0,dd,"[8.878, 2.793]"
10,2,6,4,SP3,0,0,0,0.04882850010710651,2,"7,6",2,"0,2",4,1,43,none,0,0,0,4.305,2.0,t,[7.184]
11,2,6,4,SP3,0,0,0,0.06424758785474369,2,"6,8",2,"2,0",3,1,42,none,0,0,0,3.52,2.0,t,[7.184]
13,3,6,4,SP3,0,0,0,0.03554860606481416,1,8,3,0,4,2,37,geminal,0,0,0,3.219,3.0,,[]
18,2,6,4,SP3,0,0,0,0.08245434099415132,2,"6,16",2,"0,0",3,3,39,vicinal,0,0,0,3.753,2.0,,[]
21,3,6,4,SP3,0,0,0,0.004943581616847499,1,6,3,0,2,3,38,vicinal,0,0,0,2.092,3.0,,[]
2,1,8,2,SP2,0,0,0,-0.47524698902714846,1,6,1,0,1,3,9,vicinal,0,0,0,,,,[]
5,1,6,3,SP2,0,0,0,0.007908770515239732,2,"6,6",1,"0,0",3,2,18,geminal,0,0,0,6.322,1.0,,[]
7,1,6,3,SP2,0,0,0,0.03301608809505126,2,"6,6",1,"0,0",4,2,17,geminal,0,0,0,6.365,1.0,,[]
9,1,8,2,SP2,0,0,0,-0.4810835429748666,1,6,1,0,2,2,11,geminal,0,0,0,,,,[]
10,1,8,2,SP2,0,0,0,-0.4810835429748666,1,6,1,0,2,2,11,geminal,0,0,0,,,,[]
13,1,8,2,SP2,0,0,0,-0.47763442142207757,1,6,1,0,2,3,10,vicinal,0,0,0,,,,[]
0,2,7,3,SP3,0,0,0,-0.318113411255103,1,6,2,1,3,1,17,none,0,0,0,,,,[]
1,1,6,4,SP3,0,0,0,0.10867669654719932,3,"7,6,6",1,"2,2,0",3,1,19,none,0,0,0,3.633,1.0,t,[7.597]
2,2,6,4,SP3,0,0,0,0.015011182218458784,2,"6,6",2,"1,0",6,1,18,none,0,0,0,3.254,2.0,d,[7.597]
4,1,6,3,SP2,1,0,0,0.047932118333970763,2,"6,7",1,"0,0",5,2,14,geminal,0,0,0,6.925,1.0,d,[1.705]
6,1,6,3,SP2,1,0,0,0.0921272840912116,2,"7,7",1,"0,1",3,1,13,none,0,0,0,7.685,1.0,d,[1.705]
7,1,7,3,SP2,1,0,0,-0.34843592345904395,2,"6,6",1,"1,0",4,1,16,none,0,0,0,,,,[]
10,1,8,2,SP2,0,0,0,-0.4800769784103622,1,6,1,0,5,2,11,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,0.07750652822750448,1,8,3,0,2,3,38,vicinal,0,0,0,3.923,3.0,,[]
3,1,6,3,SP2,1,0,0,-0.01919098238489336,2,"6,6",1,"0,1",5,1,31,none,0,0,0,7.25,2.0,ddd,"[8.785499999999999, 1.117, 0.4475]"
4,1,6,3,SP2,1,0,0,-0.04580254336855743,2,"6,6",1,"1,0",2,1,32,none,0,0,0,7.588,2.0,ddd,"[8.785499999999999, 1.529, 0.4475]"
10,1,7,3,SP2,0,0,0,-0.27806117872459374,2,"6,6",1,"0,0",4,2,37,geminal,0,0,0,,,,[]
13,2,6,4,SP3,0,0,0,0.03101476086245673,2,"6,6",2,"0,2",3,1,39,none,0,0,0,2.643,2.0,t,[7.056]
14,2,6,4,SP3,0,0,0,-0.01907250602658004,2,"6,6",2,"2,0",5,1,40,none,0,0,0,3.005,2.0,t,[7.056]
16,1,6,3,SP2,1,0,0,-0.059030449911977645,2,"6,6",1,"0,1",7,1,33,none,0,0,0,7.124,2.0,dddd,"[7.818, 1.299, 1.139, 0.5185]"
17,1,6,3,SP2,1,0,0,-0.06199407437673754,2,"6,6",1,"1,1",4,1,26,none,0,0,0,7.264,2.0,tdd,"[7.77, 1.8, 0.5185]"
18,1,6,3,SP2,1,0,0,-0.06224873580908349,2,"6,6",1,"1,1",2,1,25,none,0,0,0,7.178,1.0,tt,"[7.722, 1.299]"
19,1,6,3,SP2,1,0,0,-0.06199407437673754,2,"6,6",1,"1,1",4,1,27,none,0,0,0,7.264,2.0,tdd,"[7.77, 1.8, 0.5185]"
20,1,6,3,SP2,1,0,0,-0.059030449911977645,2,"6,6",1,"1,0",7,1,30,none,0,0,0,7.124,2.0,dddd,"[7.818, 1.299, 1.139, 0.5185]"
22,1,6,3,SP2,1,0,0,-0.04580254336855743,2,"6,6",1,"0,1",2,1,29,none,0,0,0,7.588,2.0,ddd,"[8.785499999999999, 1.529, 0.4475]"
23,1,6,3,SP2,1,0,0,-0.01919098238489336,2,"6,6",1,"1,0",5,1,28,none,0,0,0,7.25,2.0,ddd,"[8.785499999999999, 1.117, 0.4475]"
0,3,6,4,SP3,0,0,0,-0.045124814679043175,1,6,3,1,4,1,37,none,0,0,0,1.168,6.0,d,[6.695999999999999]
1,1,6,4,SP3,0,0,0,0.020657488715223667,3,"6,6,7",1,"3,3,1",1,1,41,none,0,0,0,4.419,1.0,sept,[6.695999999999999]
2,3,6,4,SP3,0,0,0,-0.045124814679043175,1,6,3,1,4,1,37,none,0,0,0,1.168,6.0,d,[6.695999999999999]
3,1,7,3,SP2,0,0,0,-0.3772546265209011,2,"6,6",1,"1,0",8,1,34,none,0,0,0,,,,[]
9,1,6,3,SP2,1,0,0,0.03144721752789563,2,"6,6",1,"0,0",2,3,26,vicinal,0,0,0,8.617,1.0,d,[0.49]
16,1,8,2,SP2,0,0,0,-0.47749702278297185,1,6,1,0,1,3,23,vicinal,0,0,0,,,,[]
17,1,6,3,SP2,1,0,0,0.022938487033810368,2,"6,7",1,"0,0",9,2,31,geminal,0,0,0,8.643,1.0,,[]
19,1,6,4,SP3,0,0,0,0.027997808272993332,3,"7,6,6",1,"0,3,3",2,1,42,none,0,0,0,4.677,1.0,sept,[6.731000000000001]
20,3,6,4,SP3,0,0,0,-0.04451195549726256,1,6,3,1,4,1,39,none,0,0,0,1.415,6.0,d,[6.731000000000001]
21,3,6,4,SP3,0,0,0,-0.04451195549726256,1,6,3,1,4,1,39,none,0,0,0,1.415,6.0,d,[6.731000000000001]
23,1,6,3,SP2,1,0,0,-0.007280034337148782,2,"6,6",1,"0,0",5,2,27,geminal,0,0,0,6.267,1.0,d,[0.49]
0,1,8,2,SP3,0,0,0,-0.3935662824119154,1,6,1,2,2,1,12,none,0,0,0,,,,[]
1,2,6,4,SP3,0,0,0,0.0721469237304046,2,"8,6",2,"1,1",3,1,18,none,0,0,0,3.801,2.0,d,[6.235]
2,1,6,4,SP3,1,0,0,0.11276169439690487,3,"6,8,6",1,"2,0,1",7,1,20,none,0,0,0,3.864,1.0,dt,"[9.3, 6.235]"
5,1,8,2,SP3,0,0,0,-0.36157503007019914,1,6,1,0,7,2,16,geminal,0,0,0,,,,[]
6,2,6,4,SP3,0,0,0,0.09982321860632626,2,"6,8",2,"0,1",5,1,19,none,0,0,0,3.754,2.0,,[]
7,1,8,2,SP3,0,0,0,-0.39065896674647116,1,6,1,2,2,1,13,none,0,0,0,,,,[]
8,1,6,4,SP3,1,0,0,0.13844299892760992,3,"6,8,6",1,"0,1,1",8,1,22,none,0,0,0,3.767,1.0,d,[7.11]
9,1,8,2,SP3,0,0,0,-0.38456135843135036,1,6,1,1,6,1,15,none,0,0,0,,,,[]
10,1,6,4,SP3,1,0,0,0.11376758734905555,3,"6,8,6",1,"1,1,1",7,1,21,none,0,0,0,3.321,1.0,dd,"[9.3, 7.11]"
11,1,8,2,SP3,0,0,0,-0.38738118141049194,1,6,1,1,5,1,14,none,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,0.06635418940820846,1,7,3,1,7,1,37,none,0,0,0,2.6910000000000003,3.0,,[]
1,1,7,4,SP3,0,0,1,-0.3383504281755993,3,"6,6,6",1,"3,3,2",3,1,40,none,0,0,0,,,,[]
2,3,6,4,SP3,0,0,0,0.06635418940820846,1,7,3,1,7,1,37,none,0,0,0,2.6910000000000003,3.0,,[]
3,2,6,4,SP3,0,0,0,0.09426994557600368,2,"7,6",2,"1,2",7,1,39,none,0,0,0,3.271,2.0,t,[7.439]
4,2,6,4,SP3,0,0,0,0.06612859481526788,2,"6,7",2,"2,1",8,1,36,none,0,0,0,3.56,2.0,t,[7.439]
5,1,7,3,SP2,0,0,0,-0.35569624664027477,2,"6,6",1,"2,0",5,1,35,none,0,0,0,,,,[]
8,1,7,3,SP2,0,0,0,-0.27477620704460876,2,"6,7",1,"0,1",3,1,33,none,0,0,0,,,,[]
9,1,7,3,SP2,0,0,0,-0.27357267792850587,2,"7,6",1,"1,0",2,1,34,none,0,0,0,,,,[]
14,1,6,3,SP2,1,0,0,-0.05278545258521171,2,"6,6",1,"0,1",4,1,30,none,0,0,0,7.871,2.0,dddd,"[7.9505, 1.456, 1.3519999999999999, 0.442]"
15,1,6,3,SP2,1,0,0,-0.06159400339884853,2,"6,6",1,"1,1",2,1,27,none,0,0,0,7.38,2.0,dddd,"[7.9505, 7.215999999999999, 1.235, 0.442]"
16,1,6,3,SP2,1,0,0,-0.062223535160601647,2,"6,6",1,"1,1",2,1,26,none,0,0,0,7.319,1.0,tdd,"[7.215999999999999, 1.453, 1.251]"
17,1,6,3,SP2,1,0,0,-0.06159400339884853,2,"6,6",1,"1,1",2,1,28,none,0,0,0,7.38,2.0,dddd,"[7.9505, 7.215999999999999, 1.235, 0.442]"
18,1,6,3,SP2,1,0,0,-0.05278545258521171,2,"6,6",1,"1,0",4,1,29,none,0,0,0,7.871,2.0,dddd,"[7.9505, 1.456, 1.3519999999999999, 0.442]"
19,1,6,3,SP2,1,0,0,0.02083960442215567,2,"6,16",1,"0,0",3,3,25,vicinal,0,0,0,7.28,1.0,,[]
0,3,6,4,SP3,0,0,0,-0.04281921049331872,1,6,3,1,4,1,23,none,0,0,0,1.353,3.0,d,[6.7]
1,1,6,4,SP3,0,0,0,0.06070107465340131,3,"6,7,6",1,"3,2,0",4,1,26,none,0,0,0,3.587,1.0,q,[6.7]
2,2,7,3,SP3,0,0,0,-0.3217379671754225,1,6,2,1,5,1,22,none,0,0,0,,,,[]
5,2,6,4,SP3,0,0,0,0.007711309173071005,2,"6,6",2,"0,2",10,1,25,none,0,0,0,2.405,2.0,t,[7.44]
6,2,6,4,SP3,0,0,0,-0.0462954521146384,2,"6,6",2,"2,2",5,1,28,none,0,0,0,1.529,2.0,tt,"[7.567, 7.44]"
7,2,6,4,SP3,0,0,0,-0.05232514722952586,2,"6,6",2,"2,2",4,1,29,none,0,0,0,1.248,2.0,quint,[7.567]
8,2,6,4,SP3,0,0,0,-0.04277598058712658,2,"6,6",2,"2,2",5,1,27,none,0,0,0,1.55,2.0,tt,"[7.567, 7.367]"
9,2,6,4,SP3,0,0,0,0.045323958467255634,2,"6,6",2,"2,0",5,1,24,none,0,0,0,2.3,2.0,t,[7.367]
12,1,8,2,SP2,0,0,0,-0.4812303897810656,1,6,1,0,4,2,19,geminal,0,0,0,,,,[]
2,1,6,4,SP3,1,0,0,0.16553067082903497,3,"6,8,6",1,"0,1,1",4,1,19,none,0,0,0,4.452,1.0,d,[3.19]
3,1,8,2,SP3,0,0,0,-0.37993572281399957,1,6,1,1,3,1,13,none,0,0,0,,,,[]
4,1,6,4,SP3,1,0,0,0.18830090780374897,3,"6,8,8",1,"1,1,0",5,1,18,none,0,0,0,5.081,1.0,d,[3.19]
5,1,8,2,SP3,0,0,0,-0.3654568939130552,1,6,1,1,3,1,12,none,0,0,0,,,,[]
7,1,6,4,SP3,1,0,0,0.1168686895675926,3,"8,6,6",1,"0,2,1",5,1,21,none,0,0,0,3.745,1.0,dt,"[10.22, 4.565]"
8,2,6,4,SP3,0,0,0,0.07249642182048996,2,"6,8",2,"1,1",3,1,17,none,0,0,0,3.794,2.0,d,[4.565]
9,1,8,2,SP3,0,0,0,-0.3935525214147267,1,6,1,2,2,1,11,none,0,0,0,,,,[]
10,1,6,4,SP3,1,0,0,0.14355383327805535,3,"6,8,6",1,"1,1,0",6,1,20,none,0,0,0,4.181,1.0,d,[10.22]
11,1,8,2,SP3,0,0,0,-0.38236071408044703,1,6,1,1,4,1,14,none,0,0,0,,,,[]
5,1,6,3,SP2,1,0,0,-0.04954281274028315,2,"6,6",1,"0,1",3,1,32,none,0,0,0,8.2965,2.0,dtd,"[7.693, 1.45875, 0.4445]"
6,1,6,3,SP2,1,0,0,-0.06147478769914013,2,"6,6",1,"1,1",2,1,25,none,0,0,0,7.588,2.0,dddd,"[7.693, 7.433, 1.391, 0.4445]"
7,1,6,3,SP2,1,0,0,-0.06221959048165472,2,"6,6",1,"1,1",2,1,24,none,0,0,0,7.542,1.0,tt,"[7.433, 1.4165]"
8,1,6,3,SP2,1,0,0,-0.06147478769914013,2,"6,6",1,"1,1",2,1,26,none,0,0,0,7.588,2.0,dddd,"[7.693, 7.433, 1.391, 0.4445]"
9,1,6,3,SP2,1,0,0,-0.04954281274028315,2,"6,6",1,"1,0",3,1,28,none,0,0,0,8.2965,2.0,dtd,"[7.693, 1.45875, 0.4445]"
12,1,6,3,SP2,0,0,0,-0.02149146113835834,2,"6,6",1,"0,0",4,2,38,geminal,0,0,0,7.682,1.0,,[]
14,1,6,3,SP2,1,0,0,-0.0511948518245732,2,"6,6",1,"0,1",3,1,33,none,0,0,0,7.8525,2.0,ddd,"[8.1455, 1.443, 0.445]"
15,1,6,3,SP2,1,0,0,-0.018574053671118793,2,"6,6",1,"1,0",3,1,30,none,0,0,0,7.448499999999999,2.0,ddd,"[8.1455, 1.166, 0.445]"
21,1,6,3,SP2,1,0,0,-0.03672341026041687,2,"6,6",1,"0,1",1,1,31,none,0,0,0,7.853,1.0,dd,"[7.289, 1.215]"
22,1,6,3,SP2,1,0,0,-0.05061795384563103,2,"6,6",1,"1,1",0,1,23,none,0,0,0,7.229,1.0,dd,"[7.289, 5.024]"
23,1,6,3,SP2,1,0,0,-0.008420775426731813,2,"6,16",1,"1,0",1,1,22,none,0,0,0,7.817,1.0,dd,"[5.024, 1.215]"
25,1,6,3,SP2,1,0,0,-0.018574053671118793,2,"6,6",1,"0,1",3,1,27,none,0,0,0,7.448499999999999,2.0,ddd,"[8.1455, 1.166, 0.445]"
26,1,6,3,SP2,1,0,0,-0.0511948518245732,2,"6,6",1,"1,0",3,1,29,none,0,0,0,7.8525,2.0,ddd,"[8.1455, 1.443, 0.445]"
0,3,6,4,SP3,0,0,0,-0.030522465368836894,1,6,3,2,0,1,44,none,0,0,0,1.225,3.0,t,[7.108]
1,2,6,4,SP3,0,0,0,0.08882237933594654,2,"6,8",2,"3,0",0,1,49,none,0,0,0,4.18,2.0,q,[7.108]
7,1,7,3,SP2,0,0,0,-0.32367456927451127,2,"6,6",1,"0,0",2,2,41,geminal,0,0,0,,,,[]
10,1,7,3,SP2,0,0,0,-0.338703084497519,2,"6,6",1,"0,1",2,1,43,none,0,0,0,,,,[]
11,1,6,4,SP3,0,0,0,0.14881056166592146,3,"7,7,6",1,"1,1,0",1,1,52,none,0,0,0,5.08,1.0,,[]
12,1,7,3,SP2,0,0,0,-0.33181086112601704,2,"6,6",1,"1,0",10,1,42,none,0,0,0,,,,[]
16,3,6,4,SP3,0,0,0,-0.0513151832026828,1,6,3,0,7,2,45,geminal,0,0,0,1.243,9.0,,[]
17,3,6,4,SP3,0,0,0,-0.0513151832026828,1,6,3,0,7,2,45,geminal,0,0,0,1.243,9.0,,[]
18,3,6,4,SP3,0,0,0,-0.0513151832026828,1,6,3,0,7,2,45,geminal,0,0,0,1.243,9.0,,[]
26,2,6,4,SP3,1,0,0,-0.02582452136460755,2,"6,6",2,"0,2",4,1,51,none,0,0,0,2.7315,2.0,ddd,"[13.242, 6.89, 2.84]"
27,2,6,4,SP3,1,0,0,-0.048820753141841436,2,"6,6",2,"2,2",2,1,54,none,0,0,0,1.756,2.0,ddddd,"[13.56, 6.955, 6.85, 2.88, 1.9249999999999998]"
28,2,6,4,SP3,1,0,0,-0.04811714444770969,2,"6,6",2,"2,2",2,1,53,none,0,0,0,1.754,2.0,dtdd,"[13.687, 6.9925, 2.965, 1.9249999999999998]"
29,2,6,4,SP3,1,0,0,-0.018011213727254147,2,"6,6",2,"2,0",4,1,50,none,0,0,0,2.8435,2.0,ddd,"[14.224, 7.04, 2.955]"
0,3,6,4,SP3,0,0,0,0.07753292444024495,1,8,3,0,1,3,41,vicinal,0,0,0,3.823,3.0,,[]
3,1,6,3,SP2,1,0,0,0.02267254395821854,2,"6,6",1,"0,0",6,2,30,geminal,0,0,0,6.133,1.0,d,[2.048]
5,1,8,2,SP2,0,0,0,-0.5076788632058806,1,6,1,0,2,2,22,geminal,0,0,0,,,,[]
6,1,6,3,SP2,1,0,0,0.022690374643114554,2,"6,6",1,"0,0",5,2,29,geminal,0,0,0,6.114,1.0,d,[2.048]
9,1,6,4,SP3,1,0,0,0.1411756227986074,3,"6,8,6",1,"0,0,1",5,1,46,none,0,0,0,5.114,1.0,d,[6.67]
13,1,6,3,SP2,1,0,0,-0.051077980941073665,2,"6,6",1,"0,1",5,1,28,none,0,0,0,6.594,1.0,d,[8.173]
14,1,6,3,SP2,1,0,0,-0.0193584625564735,2,"6,6",1,"1,0",4,1,27,none,0,0,0,6.494,1.0,d,[8.173]
16,1,8,2,SP2,0,0,0,-0.5075189328137827,1,6,1,0,4,2,23,geminal,0,0,0,,,,[]
18,2,6,4,SP3,0,0,0,-0.002122532949485333,2,"6,6",2,"0,1",8,1,44,none,0,0,0,3.136,1.0,d,[6.372]
19,1,6,3,SP2,0,0,0,-0.08120275042346567,2,"6,6",1,"2,0",6,1,37,none,0,0,0,5.306,1.0,t,[6.372]
21,3,6,4,SP3,0,0,0,-0.044200889682113005,1,6,3,0,6,2,42,geminal,0,0,0,1.559,3.0,,[]
22,3,6,4,SP3,0,0,0,-0.044200889682113005,1,6,3,0,6,2,42,geminal,0,0,0,1.559,3.0,,[]
23,1,6,4,SP3,1,0,0,0.06331539144051515,3,"6,6,6",1,"0,2,1",2,1,47,none,0,0,0,3.571,1.0,ddd,"[10.07, 6.67, 3.51]"
24,2,6,4,SP3,1,0,0,0.09913030492134589,2,"6,8",2,"1,0",3,1,45,none,0,0,0,4.666,1.0,dd,"[13.769, 3.51]"
2,2,6,4,SP3,0,0,0,0.029537890072620313,2,"6,6",2,"0,1",12,1,43,none,0,0,0,2.46,2.0,d,[5.166]
3,1,6,4,SP3,1,0,0,-0.032633440733772154,3,"6,6,6",1,"2,2,2",6,1,49,none,0,0,0,1.728,1.0,ttt,"[10.26, 5.166, 2.79]"
4,2,6,4,SP3,1,0,0,-0.04995213502594833,2,"6,6",2,"1,2",8,1,47,none,0,0,0,1.5354999999999999,4.0,dtd,"[13.837, 6.525, 2.79]"
5,2,6,4,SP3,1,0,0,-0.05302759136053938,2,"6,6",2,"2,2",7,1,45,none,0,0,0,1.374,4.0,dtt,"[12.494, 6.525, 2.79]"
6,2,6,4,SP3,1,0,0,-0.05328528388438998,2,"6,6",2,"2,2",5,1,44,none,0,0,0,1.3235000000000001,2.0,dtt,"[12.003, 6.525, 2.79]"
7,2,6,4,SP3,1,0,0,-0.05302759136053938,2,"6,6",2,"2,2",7,1,45,none,0,0,0,1.374,4.0,dtt,"[12.494, 6.525, 2.79]"
8,2,6,4,SP3,1,0,0,-0.04995213502594833,2,"6,6",2,"2,1",8,1,47,none,0,0,0,1.5354999999999999,4.0,dtd,"[13.837, 6.525, 2.79]"
10,2,6,4,SP3,0,0,0,0.046212528991491045,2,"7,6",2,"0,0",7,2,42,geminal,0,0,0,4.449,2.0,,[]
12,1,6,3,SP2,1,0,0,-0.010891735924689668,2,"6,6",1,"0,0",6,2,35,geminal,0,0,0,6.854,1.0,dd,"[2.751, 0.442]"
15,1,6,3,SP2,1,0,0,-0.0155567353900139,2,"6,6",1,"0,1",5,1,33,none,0,0,0,6.849,1.0,dd,"[8.462, 0.442]"
16,1,6,3,SP2,1,0,0,-0.05328543298703056,2,"6,6",1,"1,0",3,1,34,none,0,0,0,6.883,1.0,dd,"[8.462, 2.751]"
18,2,6,4,SP3,1,0,0,0.23080037136075834,2,"8,8",2,"0,0",2,3,40,vicinal,0,0,0,5.9285,2.0,d,[10.708]
20,2,6,4,SP3,0,0,0,0.07287133951491727,2,"7,6",2,"0,0",6,2,41,geminal,0,0,0,4.67,2.0,,[]
23,1,6,3,SP2,1,0,0,0.03811133875377521,2,"7,6",1,"0,1",2,1,31,none,0,0,0,7.357,1.0,d,[5.473]
24,1,6,3,SP2,1,0,0,0.010954972678571505,2,"6,16",1,"1,0",2,1,32,none,0,0,0,7.142,1.0,d,[5.473]
0,3,6,4,SP3,0,0,0,-0.06538236860218972,1,6,3,2,4,1,42,none,0,0,0,0.866,3.0,t,[6.967]
1,2,6,4,SP3,0,0,0,-0.05616983727762221,2,"6,6",2,"3,2",4,1,48,none,0,0,0,1.28,2.0,h,[6.980199999999999]
2,2,6,4,SP3,0,0,0,-0.05346196790222301,2,"6,6",2,"2,2",6,1,50,none,0,0,0,1.254,2.0,tt,"[7.111, 7.0]"
3,2,6,4,SP3,0,0,0,-0.05054101806622611,2,"6,6",2,"2,2",8,1,51,none,0,0,0,1.38,2.0,tt,"[7.111, 6.781]"
4,2,6,4,SP3,0,0,0,-0.023359306470931897,2,"6,6",2,"2,1",7,1,49,none,0,0,0,1.665,2.0,dt,"[7.361, 6.781]"
5,1,6,4,SP3,0,0,0,0.07205687823380348,3,"6,8,6",1,"2,1,1",6,1,46,none,0,0,0,3.985,1.0,q,[7.383666666666667]
6,1,8,2,SP3,0,0,0,-0.38905011206711415,1,6,1,1,6,1,34,none,0,0,0,,,,[]
7,1,6,3,SP2,0,0,0,-0.05982607065916182,2,"6,6",1,"1,1",8,1,40,none,0,0,0,5.4,1.0,dd,"[15.657, 7.429]"
8,1,6,3,SP2,0,0,0,-0.0798586721657846,2,"6,6",1,"1,1",12,1,41,none,0,0,0,5.546,1.0,dd,"[15.657, 3.639]"
9,1,6,4,SP3,1,0,0,0.009787052998776009,3,"6,6,6",1,"1,1,1",8,1,55,none,0,0,0,2.697,1.0,ddd,"[6.76, 3.82, 3.639]"
10,1,6,4,SP3,1,0,0,0.06418635296013864,3,"6,8,6",1,"1,1,2",6,1,53,none,0,0,0,4.023,1.0,ddd,"[6.9, 3.82, 1.74]"
11,1,8,2,SP3,0,0,0,-0.3923563623240289,1,6,1,1,6,1,35,none,0,0,0,,,,[]
12,2,6,4,SP3,1,0,0,0.011192698477759755,2,"6,6",2,"1,1",6,1,52,none,0,0,0,2.0545,2.0,ddd,"[11.472, 7.359999999999999, 4.32]"
13,1,6,4,SP3,1,0,0,0.1045661572885702,3,"6,8,6",1,"2,0,1",7,1,54,none,0,0,0,4.491,1.0,ddd,"[8.5, 6.22, 5.73]"
16,1,6,3,SP2,0,0,0,-0.04655730533253748,2,"6,6",1,"0,2",8,1,38,none,0,0,0,5.203,1.0,t,[7.0]
17,2,6,4,SP3,0,0,0,-0.03091470600463295,2,"6,6",2,"1,2",4,1,44,none,0,0,0,2.092,2.0,td,"[7.467, 7.0]"
18,2,6,4,SP3,0,0,0,-0.03917559594821627,2,"6,6",2,"2,2",2,1,47,none,0,0,0,1.759,2.0,quint,[7.417]
19,2,6,4,SP3,0,0,0,0.045619970717556746,2,"6,6",2,"2,0",4,1,43,none,0,0,0,2.311,2.0,t,[7.367]
22,1,8,2,SP2,0,0,0,-0.4812302537455554,1,6,1,0,4,2,33,geminal,0,0,0,,,,[]
23,2,6,4,SP3,1,0,0,0.011641884455938651,2,"6,6",2,"0,1",9,1,45,none,0,0,0,2.5675,2.0,dd,"[12.704, 6.98]"
24,1,6,4,SP3,1,0,0,0.011676212958874521,3,"6,6,6",1,"2,1,1",7,1,56,none,0,0,0,2.766,1.0,dddd,"[7.62, 6.76, 6.34, 5.73]"
4,1,7,3,SP2,0,0,0,-0.24668653631470697,2,"6,7",1,"0,0",2,2,31,geminal,0,0,0,,,,[]
6,1,6,3,SP2,0,0,0,0.0545289171449517,2,"7,6",1,"0,0",5,2,30,geminal,0,0,0,8.185,1.0,,[]
8,1,6,3,SP2,1,0,0,-0.0533728678097743,2,"6,6",1,"0,1",4,1,25,none,0,0,0,7.444,2.0,dtd,"[7.904, 1.297, 0.446]"
9,1,6,3,SP2,1,0,0,-0.06161571877862692,2,"6,6",1,"1,1",3,1,21,none,0,0,0,7.424,2.0,dddd,"[7.904, 7.441, 1.863, 0.446]"
10,1,6,3,SP2,1,0,0,-0.062224256178238825,2,"6,6",1,"1,1",2,1,20,none,0,0,0,7.286,1.0,tt,"[7.441, 1.303]"
11,1,6,3,SP2,1,0,0,-0.06161571877862692,2,"6,6",1,"1,1",3,1,22,none,0,0,0,7.424,2.0,dddd,"[7.904, 7.441, 1.863, 0.446]"
12,1,6,3,SP2,1,0,0,-0.0533728678097743,2,"6,6",1,"1,0",4,1,23,none,0,0,0,7.444,2.0,dtd,"[7.904, 1.297, 0.446]"
13,1,7,3,SP2,1,0,0,-0.31970352742094615,2,"6,6",1,"0,0",2,2,32,geminal,0,0,0,,,,[]
15,1,6,3,SP2,0,0,0,0.010101983198644122,2,"6,6",1,"0,0",4,2,28,geminal,0,0,0,6.744,1.0,,[]
17,1,6,3,SP2,1,0,0,-0.01619477928277095,2,"6,6",1,"0,1",2,1,24,none,0,0,0,6.918,1.0,dd,"[3.428, 0.823]"
18,1,6,3,SP2,1,0,0,-0.023184635804643857,2,"6,6",1,"1,1",1,1,19,none,0,0,0,6.258,1.0,dd,"[3.428, 1.753]"
19,1,6,3,SP2,1,0,0,0.09114166103848327,2,"6,8",1,"1,0",2,1,18,none,0,0,0,7.372,1.0,dd,"[1.753, 0.823]"
0,3,6,4,SP3,0,0,0,-0.04992705686371346,1,6,3,1,5,1,19,none,0,0,0,1.156,3.0,d,[6.858999999999999]
1,1,6,4,SP3,0,0,0,0.002532393189708688,3,"6,7,6",1,"3,2,2",5,1,22,none,0,0,0,2.796,1.0,qt,"[6.858999999999999, 5.621]"
2,2,7,3,SP3,0,0,0,-0.3279274986885773,1,6,2,1,6,1,17,none,0,0,0,,,,[]
3,2,6,4,SP3,0,0,0,-0.022398831723401603,2,"6,6",2,"1,1",9,1,21,none,0,0,0,1.314,2.0,dd,"[7.261, 5.621]"
4,1,6,4,SP3,0,0,0,0.01583309655081805,3,"6,7,6",1,"2,2,2",7,1,23,none,0,0,0,3.02,1.0,tt,"[7.261, 6.766]"
